"Bolagsnamn";"Info";"Info";"Info";"Info";"Info";"Info";"Info";"Kursutveck.";"Utdelning";"P/E";"P/S";"P/B";"EV";"ROIC";"Antal Aktier";"ROE";"Vinst/Aktie";"FCF";"Vinsttillväxt";"Börsvärde"
"Nordic Nanovector";"Norge";"OB Match";"Hälsovård";"Läkemedel";"NANO";"Aktier";"Q4-2017";"";"";-8.379516;8152.347;3.622658;"";"";"";"";"";"";"";""
"Nordic Semiconductor";"Norge";"OB Match";"Informationsteknik";"Kommunikation";"NOD";"Aktier";"Q1-2018";47.39286;"";154.372;4.447864;8.936959;"";"";"";"";"";"";"";""
"Nordic Shipholding";"Denmark";"Small Cap";"Industri";"Tjänster & Leverans";"NORDIC";"Aktier";"Q1-2018";"";"";-8.742332;1.115256;1.055146;"";"";"";"";"";"";"";""
"Nordic Waterproofing";"Sverige";"Mid Cap";"Industri";"Byggprodukter";"NWG";"Aktier";"Q1-2018";"";"";13.8682;0.8258235;1.801847;"";"";"";"";"";"";"";""
"Nordjyske Bank";"Denmark";"Mid Cap";"Finans & Fastighet";"Bank";"NORDJB";"Aktier";"Q1-2018";1.680851;"";11.13573;3.921148;1.213744;"";"";"";"";"";"";"";""
"Norsk Hydro";"Norge";"OBX";"Material";"Gruv & Metall";"NHY";"Aktier";"Q1-2018";2.332265;"";11.66596;0.8149272;1.232696;"";"";"";"";"";"";"";""
"North Energy";"Norge";"Oslo Axess";"Energi";"Olja & Gas";"NORTH";"Aktier";"Q4-2017";"";"";10.91837;109.3393;0.5459285;"";"";"";"";"";"";"";""
"North Media";"Denmark";"Small Cap";"Sällanköpsvaror";"Hotell, restaurang & nöje";"NORTHM";"Aktier";"Q4-2017";"";"";26.92847;0.8562508;1.548275;"";"";"";"";"";"";"";""
"Northern Drilling";"Norge";"Oslo Axess";"Energi";"Olja & Gas";"NODL";"Aktier";"Q4-2017";"";"";-147.3477;"";1.60251;"";"";"";"";"";"";"";""
"Norway Royal Salmon";"Norge";"OB Match";"Dagligvaror";"Livsmedel";"NRS";"Aktier";"Q1-2018";"";"";14.92852;1.476775;3.718958;"";"";"";"";"";"";"";""
"Norwegian Air Shuttle";"Norge";"OBX";"Industri";"Tjänster & Leverans";"NAS";"Aktier";"Q1-2018";"";"";7.935285;0.2774146;4.384538;"";"";"";"";"";"";"";""
"Norwegian Energy";"Norge";"OB Match";"Energi";"Olja & Gas";"NOR";"Aktier";"Q4-2017";"";"";26.95722;105.1331;2.185719;"";"";"";"";"";"";"";""
"Norwegian Finans";"Norge";"OBX";"Finans & Fastighet";"Bank";"NOFI";"Aktier";"Q1-2018";"";"";9.938382;4.110692;2.712332;"";"";"";"";"";"";"";""
"Norwegian Property";"Norge";"OB Match";"Finans & Fastighet";"Fastigheter";"NPRO";"Aktier";"Q1-2018";"";"";4.792931;7.504862;0.7637606;"";"";"";"";"";"";"";""
"NOTE";"Sverige";"Small Cap";"Informationsteknik";"Elektronisk utrustning";"NOTE";"Aktier";"Q1-2018";"";0.9133334;11.3488;0.5408005;1.695763;454.0087;0.0366679;21.22033;0.03063076;0.5716133;20.72;"";319.9584
"Novo Nordisk";"Denmark";"Large Cap";"Hälsovård";"Läkemedel";"NOVO B";"Aktier";"Q1-2018";12.82993;3.532;19.19325;6.746189;16.80127;407787.3;0.6097508;2880.121;0.4878248;7.470093;19239.47;0.1748729;416754.2
"Novotek";"Sverige";"Small Cap";"Informationsteknik";"IT-Tjänster";"NTEK B";"Aktier";"Q1-2018";0.73125;1.063333;14.18476;1.206823;2.965859;137.1961;0.277924;10.6;0.1338729;1.1292;6.169533;0.03242416;188.4503
"Novozymes";"Denmark";"Large Cap";"Hälsovård";"Bioteknik";"NZYM B";"Aktier";"Q1-2018";8.181565;"";30.52535;6.727428;9.421297;"";"";"";"";"";"";"";""
"Novus";"Sverige";"Aktietorget";"Informationsteknik";"Programvara & Internet";"NOVU";"Aktier";"Q3-2018";"";"";11.14479;0.9564242;3.84625;"";"";"";"";"";"";"";""
"NP3";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"NP3";"Aktier";"Q1-2018";"";"";7.448744;4.675147;1.126293;"";"";"";"";"";"";"";""
"NP3 Pref";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"NP3 PREF";"Pref";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"NPinvestor.com";"Denmark";"First North";"Informationsteknik";"IT-Tjänster";"NPINV";"Aktier";"Q3-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"NRC Group";"Norge";"OB Match";"Informationsteknik";"Kommunikation";"NRC";"Aktier";"Q1-2018";"";"";16.61577;0.9865876;1.942743;"";"";"";"";"";"";"";""
"NTR Holding";"Denmark";"Small Cap";"Finans & Fastighet";"Investmentbolag";"NTR B";"Aktier";"Q1-2018";-0.08717953;"";30.93231;1.011577;0.7116849;"";"";"";"";"";"";"";""
"NTS";"Norge";"OB Standard";"Industri";"Tjänster & Leverans";"NTS";"Aktier";"Q1-2018";"";"";13.19057;2.674265;1.770172;"";"";"";"";"";"";"";""
"Nuevolution";"Sverige";"First North";"Hälsovård";"Läkemedel";"NUE";"Aktier";"Q2-2018";"";"";-6.168653;58.5891;6.527598;"";"";"";"";"";"";"";""
"Nurminen Logistics";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"NLG1V";"Aktier";"Q4-2017";"";"";-12.56281;0.1927329;1.090797;"";"";"";"";"";"";"";""
"Oasmia Pharmaceutical";"Sverige";"Small Cap";"Hälsovård";"Bioteknik";"OASM";"Aktier";"Q3-2018";"";"";-5.319149;56.41731;1.870704;"";"";"";"";"";"";"";""
"OB Axess All";"Norge";"Index";"-";"-";"OAAX";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"OB Oslo 25";"Norge";"Index";"-";"-";"OSEBX";"Index";"Q4-2017";6.082702;"";"";"";"";431.6441;"";1;"";"";"";"";431.6441
"OB Oslo 25 GI";"Norge";"Index";"-";"-";"OBX";"Index";"Q4-2017";6.019298;"";"";"";"";388.0015;"";1;"";"";"";"";388.0015
"OB Oslo All";"Norge";"Index";"-";"-";"OSEAX";"Index";"Q4-2017";6.66258;"";"";"";"";482.5817;"";1;"";"";"";"";482.5817
"OB Oslo Consumer";"Norge";"Index";"-";"-";"OSE25GI";"Index";"Q4-2017";5.055695;"";"";"";"";414.6708;"";1;"";"";"";"";414.6708
"OB Oslo Financials";"Norge";"Index";"-";"-";"OSE40GI";"Index";"Q4-2017";6.725696;"";"";"";"";749.3431;"";1;"";"";"";"";749.3431
"OB Oslo Health";"Norge";"Index";"-";"-";"OSE35GI";"Index";"Q4-2017";6.071406;"";"";"";"";274.8075;"";1;"";"";"";"";274.8075
"OB Oslo Industrial";"Norge";"Index";"-";"-";"OSE20GI";"Index";"Q4-2017";3.690208;"";"";"";"";257.1377;"";1;"";"";"";"";257.1377
"OB Oslo Oil&Gas";"Norge";"Index";"-";"-";"OSE10GI";"Index";"Q4-2017";6.415368;"";"";"";"";537.1227;"";1;"";"";"";"";537.1227
"OB Oslo Staples";"Norge";"Index";"-";"-";"OSE30GI";"Index";"Q4-2017";14.44132;"";"";"";"";695.5564;"";1;"";"";"";"";695.5564
"OB Oslo Technology";"Norge";"Index";"-";"-";"OSE45GI";"Index";"Q4-2017";4.056018;"";"";"";"";156.2511;"";1;"";"";"";"";156.2511
"OB Oslo Utilities";"Norge";"Index";"-";"-";"OSE55GI";"Index";"Q4-2017";8.795389;"";"";"";"";327.5769;"";1;"";"";"";"";327.5769
"Obducat";"Sverige";"NGM";"Industri";"Produktion";"OBDU B";"Aktier";"Q1-2018";"";"";-1.319144;1.865838;2.119858;"";"";"";"";"";"";"";""
"Obducat Pref";"Sverige";"NGM";"Industri";"Produktion";"OBDU PREF B";"Pref";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Oboya Horticulture";"Sverige";"First North";"Industri";"Handel & Distribution";"OBOYA B";"Aktier";"Q4-2017";"";"";1553.03;0.5594509;1.76675;"";"";"";"";"";"";"";""
"ObsteCare";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"OBST";"Aktier";"Q1-2018";"";"";-17.94393;17.0524;1.867773;"";"";"";"";"";"";"";""
"Ocean Yield";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"OCY";"Aktier";"Q1-2018";"";"";10.43517;3.720252;1.61375;"";"";"";"";"";"";"";""
"Oceanteam";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"OTS";"Aktier";"Q2-2017";"";"";0.1707963;0.1063335;0.07644422;"";"";"";"";"";"";"";""
"Odd Molly";"Sverige";"Small Cap";"Sällanköpsvaror";"kläder & Textil";"ODD";"Aktier";"Q1-2018";"";"";-4.528425;0.1943021;0.9182588;"";"";"";"";"";"";"";""
"Oden Control";"Sverige";"Aktietorget";"Industri";"Produktion";"ODEN";"Aktier";"Q1-2018";"";"";2440;11.48026;5.715156;"";"";"";"";"";"";"";""
"Odfjell A";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"ODF";"Pref";"Q4-2017";"";"";3.615797;0.3549249;0.3700337;"";"";"";"";"";"";"";""
"Odfjell B";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"ODFB";"Aktier";"Q4-2017";-0.04918033;"";3.542504;0.3477305;0.3625331;"";"";"";"";"";"";"";""
"Odfjell Drilling";"Norge";"OB Match";"Energi";"Olja & Gas";"ODL";"Aktier";"Q4-2017";"";"";27.45946;1.466038;1.26555;"";"";"";"";"";"";"";""
"OEM";"Sverige";"Mid Cap";"Industri";"Handel & Distribution";"OEM B";"Aktier";"Q1-2018";6.282534;4.399333;19.11584;1.484984;4.789834;1886.094;0.2337788;23.14847;0.2082025;5.807547;95.22694;0.1374176;1892.953
"Olav Thon";"Norge";"OB Match";"Finans & Fastighet";"Fastigheter";"OLT";"Aktier";"Q4-2017";6.238095;"";4.765697;5.835812;0.6722615;"";"";"";"";"";"";"";""
"Olvi";"Finland";"Mid Cap";"Dagligvaror";"Livsmedel";"OLVAS";"Aktier";"Q1-2018";10.81467;"";17.59936;1.83355;2.880415;"";"";"";"";"";"";"";""
"OmniCar";"Sverige";"Aktietorget";"Informationsteknik";"Elektronisk utrustning";"OMNI";"Aktier";"Q1-2018";"";"";-15.84976;9.549671;3.261626;"";"";"";"";"";"";"";""
"OMX Copen 20";"Denmark";"Index";"-";"-";"OMXC20";"Index";"Q4-2017";3.772777;"";"";"";"";503.5425;"";1;"";"";"";"";503.5425
"OMX Copen 20 GI";"Denmark";"Index";"-";"-";"OMXC20GI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"OMX Copen All";"Denmark";"Index";"-";"-";"OMXCPI";"Index";"Q4-2017";3.650968;"";"";"";"";433.2578;"";1;"";"";"";"";433.2578
"OMX Copen All GI";"Denmark";"Index";"-";"-";"OMXCGI";"Index";"Q4-2017";5.652188;"";"";"";"";617.5519;"";1;"";"";"";"";617.5519
"OMX Copen Financials";"Denmark";"Index";"-";"-";"CX8000PI";"Index";"Q4-2017";1.527161;"";"";"";"";1410.586;"";1;"";"";"";"";1410.586
"OMX Copen Goods";"Denmark";"Index";"-";"-";"CX3000PI";"Index";"Q4-2017";3.964425;"";"";"";"";1053.646;"";1;"";"";"";"";1053.646
"OMX Copen Health";"Denmark";"Index";"-";"-";"CX4000PI";"Index";"Q4-2017";9.446041;"";"";"";"";1158.114;"";1;"";"";"";"";1158.114
"OMX Copen Industrial";"Denmark";"Index";"-";"-";"CX2000PI";"Index";"Q4-2017";2.682816;"";"";"";"";1041.477;"";1;"";"";"";"";1041.477
"OMX Copen Large C";"Denmark";"Index";"-";"-";"OMXCLCPI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"OMX Copen Mid C";"Denmark";"Index";"-";"-";"OMXCMCPI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"OMX Copen Oil&Gas";"Denmark";"Index";"-";"-";"CX0001PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"OMX Copen Sercives";"Denmark";"Index";"-";"-";"CX5000PI";"Index";"Q4-2017";-0.298379;"";"";"";"";1640.24;"";1;"";"";"";"";1640.24
"OMX Copen Small C";"Denmark";"Index";"-";"-";"OMXCSCPI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"OMX Copen Technology";"Denmark";"Index";"-";"-";"CX9000PI";"Index";"Q4-2017";10.83365;"";"";"";"";1594.195;"";1;"";"";"";"";1594.195
"OMX Copen Telecom";"Denmark";"Index";"-";"-";"CX6000PI";"Index";"Q4-2017";0.3488694;"";"";"";"";993.8154;"";1;"";"";"";"";993.8154
"OMX Copen Utilities";"Denmark";"Index";"-";"-";"CX7000PI";"Index";"Q4-2017";-0.8439555;"";"";"";"";2005.54;"";1;"";"";"";"";2005.54
"Omx Helsi 15";"Finland";"Index";"-";"-";"OMXH15";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi 25";"Finland";"Index";"-";"-";"OMXH25";"Index";"Q4-2017";"";"";"";"";"";2490.921;"";1;"";"";"";"";2490.921
"Omx Helsi All";"Finland";"Index";"-";"-";"OMXHPI";"Index";"Q4-2017";"";"";"";"";"";7485.845;"";1;"";"";"";"";7485.845
"Omx Helsi All GI";"Finland";"Index";"-";"-";"OMXHGI";"Index";"Q4-2017";"";"";"";"";"";13292.32;"";1;"";"";"";"";13292.32
"Omx Helsi Consumer";"Finland";"Index";"-";"-";"HX3000PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Financials";"Finland";"Index";"-";"-";"HX8000PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Health";"Finland";"Index";"-";"-";"HX4000PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Industrial";"Finland";"Index";"-";"-";"HX2000PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Large Cap";"Finland";"Index";"-";"-";"OMXHLCPI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Materials";"Finland";"Index";"-";"-";"HX1000PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Mid Cap";"Finland";"Index";"-";"-";"OMXHMCPI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Oil&Gas";"Finland";"Index";"-";"-";"HX0001PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Services";"Finland";"Index";"-";"-";"HX5000PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Small Cap";"Finland";"Index";"-";"-";"OMXHSCPI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Technology";"Finland";"Index";"-";"-";"HX9000PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Telecom";"Finland";"Index";"-";"-";"HX6000PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Helsi Utilities";"Finland";"Index";"-";"-";"HX7000PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Sthlm 30";"Sverige";"Index";"-";"-";"OMXS30";"Index";"Q4-2017";2.050797;"";"";"";"";1070.111;"";1;"";"";"";"";1070.111
"Omx Sthlm 30 GI";"Sverige";"Index";"-";"-";"OMXS30GI";"Index";"Q4-2017";4.108973;"";"";"";"";138.0626;"";1;"";"";"";"";138.0626
"Omx Sthlm 50 EW";"Sverige";"Index";"-";"-";"OMXS50EW";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Sthlm 60";"Sverige";"Index";"-";"-";"OMXS60PI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Sthlm 60 GI";"Sverige";"Index";"-";"-";"OMXS60";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Sthlm All";"Sverige";"Index";"-";"-";"OMXSPI";"Index";"Q4-2017";2.774163;"";"";"";"";349.0447;"";1;"";"";"";"";349.0447
"Omx Sthlm All GI";"Sverige";"Index";"-";"-";"OMXSGI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Sthlm Consumer";"Sverige";"Index";"-";"-";"SX3000PI";"Index";"Q4-2017";2.515147;"";"";"";"";1149.701;"";1;"";"";"";"";1149.701
"Omx Sthlm Financials";"Sverige";"Index";"-";"-";"SX8000PI";"Index";"Q4-2017";2.634084;"";"";"";"";1108.953;"";1;"";"";"";"";1108.953
"Omx Sthlm Health";"Sverige";"Index";"-";"-";"SX4000PI";"Index";"Q4-2017";2.016937;"";"";"";"";1096.589;"";1;"";"";"";"";1096.589
"Omx Sthlm Industrial";"Sverige";"Index";"-";"-";"SX2000PI";"Index";"Q4-2017";5.027562;"";"";"";"";909.8743;"";1;"";"";"";"";909.8743
"Omx Sthlm Large Cap";"Sverige";"Index";"-";"-";"OMXSLCPI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Sthlm Materials";"Sverige";"Index";"-";"-";"SX1000PI";"Index";"Q4-2017";2.470457;"";"";"";"";1005.234;"";1;"";"";"";"";1005.234
"Omx Sthlm Mid Cap";"Sverige";"Index";"-";"-";"OMXSMCPI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Sthlm Oil&Gas";"Sverige";"Index";"-";"-";"SX0001PI";"Index";"Q4-2017";11.79777;"";"";"";"";958.3139;"";1;"";"";"";"";958.3139
"Omx Sthlm Services";"Sverige";"Index";"-";"-";"SX5000PI";"Index";"Q4-2017";0.8706889;"";"";"";"";988.1443;"";1;"";"";"";"";988.1443
"Omx Sthlm Small Cap";"Sverige";"Index";"-";"-";"OMXSSCPI";"Index";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Omx Sthlm Technology";"Sverige";"Index";"-";"-";"SX9000PI";"Index";"Q4-2017";1.302319;"";"";"";"";959.563;"";1;"";"";"";"";959.563
"Omx Sthlm Telecom";"Sverige";"Index";"-";"-";"SX6000PI";"Index";"Q4-2017";0.6040292;"";"";"";"";917.4451;"";1;"";"";"";"";917.4451
"Omx Sthlm Utilities";"Sverige";"Index";"-";"-";"SX7000PI";"Index";"Q4-2017";-0.7547246;"";"";"";"";1171.261;"";1;"";"";"";"";1171.261
"Oncology Venture";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"OV";"Aktier";"Q4-2017";"";"";-3.193404;86.35868;2.733929;"";"";"";"";"";"";"";""
"Oncopeptides";"Sverige";"Mid Cap";"Hälsovård";"Läkemedel";"ONCO";"Aktier";"Q1-2018";"";"";-20.23212;"";7.681838;"";"";"";"";"";"";"";""
"Oniva Online Group";"Sverige";"First North";"Informationsteknik";"Programvara & Internet";"ONG";"Aktier";"Q1-2018";"";"";13.058;1.426567;1.745361;"";"";"";"";"";"";"";""
"Online Brands Nordic";"Sverige";"First North";"Sällanköpsvaror";"Återförsäljare";"OBAB";"Aktier";"Q1-2018";"";"";-8.003732;0.341817;8.174359;"";"";"";"";"";"";"";""
"Onxeo";"Denmark";"Small Cap";"Hälsovård";"Läkemedel";"ONXEO";"Aktier";"Q4-2017";"";"";-1.0972;6.818766;1.299548;"";"";"";"";"";"";"";""
"OptiFreeze";"Sverige";"Aktietorget";"Industri";"Handel & Distribution";"OPTI";"Aktier";"Q1-2018";"";"";-19.46226;96.21177;8.660083;"";"";"";"";"";"";"";""
"OptiMobile";"Sverige";"Aktietorget";"Telekommunikation";"Telekommunikationstjänster";"OPT";"Aktier";"Q1-2018";"";"";-22.64151;3.683002;2.109055;"";"";"";"";"";"";"";""
"OPUS Prodox";"Sverige";"Mid Cap";"Industri";"Produktion";"OPUS";"Aktier";"Q1-2018";"";"";22.54606;0.9820809;1.986057;"";"";"";"";"";"";"";""
"Orava";"Finland";"Small Cap";"Finans & Fastighet";"Fastigheter";"OREIT";"Aktier";"Q1-2018";"";"";-14.14224;3.526108;0.5456358;"";"";"";"";"";"";"";""
"Orexo";"Sverige";"Mid Cap";"Hälsovård";"Läkemedel";"ORX";"Aktier";"Q1-2018";"";"";36.64354;1.781765;3.827236;1635.668;-0.5521253;25.55867;-0.3018787;-4.024113;-62.82113;"";1700.354
"Orezone";"Sverige";"Aktietorget";"Material";"Gruv & Metall";"ORE";"Aktier";"Q1-2018";"";"";-7.222222;"";3.04614;"";"";"";"";"";"";"";""
"OrganoClick";"Sverige";"First North";"Industri";"Produktion";"ORGC";"Aktier";"Q1-2018";"";"";-15.76355;5.327743;15.05182;"";"";"";"";"";"";"";""
"Orgo Tech";"Sverige";"Aktietorget";"Informationsteknik";"Programvara & Internet";"ORGO";"Aktier";"Q1-2018";"";"";-15.5922;4.117181;2.195482;"";"";"";"";"";"";"";""
"Oriflame";"Sverige";"Large Cap";"Dagligvaror";"Konsumentprodukter";"ORI";"Aktier";"Q1-2018";"";12.01241;18.95914;1.314733;7.696003;16293.11;0.3298025;56.67586;0.62286;14.57271;762.5739;"";14787.5
"Oriola A";"Finland";"Mid Cap";"Hälsovård";"Läkemedel";"OKDAV";"Pref";"Q1-2018";"";"";25.37438;0.3573139;3.204232;"";"";"";"";"";"";"";""
"Oriola B";"Finland";"Mid Cap";"Hälsovård";"Läkemedel";"OKDBV";"Aktier";"Q1-2018";"";"";24.91681;0.3508705;3.146451;"";"";"";"";"";"";"";""
"Orion A";"Finland";"Large Cap";"Hälsovård";"Läkemedel";"ORNAV";"Pref";"Q1-2018";"";"";18.37166;3.713886;7.53951;"";"";"";"";"";"";"";""
"Orion B";"Finland";"Large Cap";"Hälsovård";"Läkemedel";"ORNBV";"Aktier";"Q1-2018";"";"";16.99048;3.434676;6.972691;"";"";"";"";"";"";"";""
"Orkla";"Norge";"OBX";"Finans & Fastighet";"Investmentbolag";"ORK";"Aktier";"Q1-2018";2.038525;"";9.240817;1.879613;2.197119;"";"";"";"";"";"";"";""
"Orphazyme";"Denmark";"Mid Cap";"Hälsovård";"Bioteknik";"ORPHA";"Aktier";"Q4-2017";"";"";-9.632238;"";1.974345;"";"";"";"";"";"";"";""
"Orsted";"Denmark";"Large Cap";"Kraftförsörjning";"Energiproducenter";"ORSTED";"Aktier";"Q1-2018";"";"";8.752706;2.597666;2.399492;"";"";"";"";"";"";"";""
"Ortivus A";"Sverige";"Small Cap";"Hälsovård";"Sjukvård";"ORTI A";"Pref";"Q1-2018";"";"";-9.335596;2.177181;10.12055;192.8432;-0.6429721;20.41473;-0.5305319;-1.378433;-17.63987;"";215.425
"Ortivus B";"Sverige";"Small Cap";"Hälsovård";"Sjukvård";"ORTI B";"Aktier";"Q1-2018";-0.9158006;"";-4.728419;1.102728;5.125992;154.42;-0.6429721;20.41473;-0.5305319;-1.378433;-17.63987;"";177.0017
"Ortoma";"Sverige";"Aktietorget";"Hälsovård";"Sjukvård";"ORT B";"Aktier";"Q1-2018";"";"";-66.95721;33.02255;8.687985;"";"";"";"";"";"";"";""
"Oscar P.";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"OP";"Aktier";"Q1-2018";"";"";-9.266662;0.2985068;0.4965954;"";"";"";"";"";"";"";""
"Oscar P. Pref";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"OP PREF";"Pref";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Oscar Properties Pref B";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"OP PREFB";"Pref";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ostjydsk Bank";"Denmark";"Small Cap";"Finans & Fastighet";"Bank";"OJBA";"Aktier";"Q2-2017";-0.9891039;"";5.907534;0.4970228;0.2011911;"";"";"";"";"";"";"";""
"Otello";"Norge";"OB Match";"Informationsteknik";"Programvara & Internet";"OTELLO";"Aktier";"Q4-2017";"";"";-19.88159;1.001121;0.8943917;"";"";"";"";"";"";"";""
"Outokumpu";"Finland";"Large Cap";"Material";"Gruv & Metall";"OUT1V";"Aktier";"Q1-2018";-0.6440383;"";9.257235;0.381947;0.9030062;"";"";"";"";"";"";"";""
"Outotec";"Finland";"Mid Cap";"Industri";"Tjänster & Leverans";"OTE1V";"Aktier";"Q1-2018";"";"";211.2668;1.238825;3.181783;"";"";"";"";"";"";"";""
"Pallas";"Sverige";"First North";"Industri";"Tjänster & Leverans";"PALS B";"Aktier";"Q4-2017";"";"";2.119967;0.2084543;0.345;"";"";"";"";"";"";"";""
"Pandora";"Denmark";"Large Cap";"Sällanköpsvaror";"Konsument";"PNDORA";"Aktier";"Q1-2018";"";"";10.03823;2.457348;8.712417;"";"";"";"";"";"";"";""
"Pandox";"Sverige";"Large Cap";"Sällanköpsvaror";"Hotell, restaurang & nöje";"PNDX B";"Aktier";"Q1-2018";"";"";7.916055;5.614042;1.213468;"";"";"";"";"";"";"";""
"Panion Animal Health";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"PANION";"Aktier";"Q1-2018";"";"";-4.549266;"";41.82675;"";"";"";"";"";"";"";""
"Panoro Energy";"Norge";"OB Match";"Energi";"Olja & Gas";"PEN";"Aktier";"Q4-2017";"";"";-1.809928;10.15999;3.823486;"";"";"";"";"";"";"";""
"Panostaja";"Finland";"Small Cap";"Finans & Fastighet";"Investmentbolag";"PNA1V";"Aktier";"Q1-2018";"";"";1.827746;0.2751726;0.9436955;"";"";"";"";"";"";"";""
"Pantaluren";"Sverige";"NGM";"Informationsteknik";"Elektronisk utrustning";"PANT MTF";"Aktier";"Q1-2018";"";"";-1.780354;1.242152;1.326258;"";"";"";"";"";"";"";""
"Papilly";"Sverige";"First North";"Informationsteknik";"Programvara & Internet";"PAPI";"Aktier";"Q4-2017";"";"";-0.1609524;3.654951;-0.7404709;"";"";"";"";"";"";"";""
"Paradox Interactive";"Sverige";"First North";"Sällanköpsvaror";"Betting & Spel";"PDX";"Aktier";"Q1-2018";"";"";59.16071;21.24097;28.68955;"";"";"";"";"";"";"";""
"Parans Solar";"Sverige";"Aktietorget";"Industri";"Byggprodukter";"PARA";"Aktier";"Q4-2017";"";"";-2.858482;13.87705;12.65012;"";"";"";"";"";"";"";""
"Pareto Bank";"Norge";"OB Match";"Finans & Fastighet";"Bank";"PARB";"Aktier";"Q1-2018";"";"";7.124958;4.146031;1.058054;"";"";"";"";"";"";"";""
"Park Street Nordicom";"Denmark";"Small Cap";"Finans & Fastighet";"Fastigheter";"PSNRDC A";"Aktier";"Q4-2017";-0.8969076;"";0.8092458;1.738305;0.5251656;"";"";"";"";"";"";"";""
"PARKEN Sport";"Denmark";"Small Cap";"Sällanköpsvaror";"Hotell, restaurang & nöje";"PARKEN";"Aktier";"Q1-2018";-0.1482686;"";13.71173;0.5699916;0.7604251;"";"";"";"";"";"";"";""
"Paxman";"Sverige";"First North";"Hälsovård";"Sjukvård";"PAX";"Aktier";"Q4-2017";"";"";-49.74925;10.94453;8.785116;"";"";"";"";"";"";"";""
"Paynova";"Sverige";"NGM";"Informationsteknik";"IT-Tjänster";"PAY";"Aktier";"Q1-2018";"";"";-4.755784;3.826671;4.040057;"";"";"";"";"";"";"";""
"PCI Biotech";"Norge";"OB Match";"Hälsovård";"Bioteknik";"PCIB";"Aktier";"Q1-2018";"";"";-27.89946;132.4205;46.64717;"";"";"";"";"";"";"";""
